model,hier,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,2.5%,97.5%,term,lvl,variable_orig,lvl_c,term_c,trials
asc_int,cmpr_cond,b,0.0085879263104175,0.00859881,0.009367830094621292,0.008566366430999998,-0.006736390000000001,0.023320584999999984,1.0009867571643847,2055.960138100636,2456.921450918696,-0.010191295,0.026604410000000002,5,0,b[5],pop,age10:male:como_ct,31
asc_int,cmpr_cond,b,-0.024452245077325,-0.02499765,0.03746012108808588,0.034344636564,-0.08436052999999999,0.037163734999999955,1.0039896629140077,1709.716649917375,2335.336031527803,-0.0960693525,0.05322542250000002,6,0,b[6],pop,como_ct,31
asc_int,cmpr_cond,b,-0.03329109258145,-0.0288584,0.09687524990872894,0.08370893033999999,-0.19029315000000002,0.1110726,1.0004812026911185,1928.7712292797883,1687.270782741492,-0.23320734999999998,0.14673165000000002,7,0,b[7],pop,male,31
asc_int,cmpr_cond,b,-0.04901759671309,-0.048985799999999996,0.06084060129784875,0.05198610879,-0.14677105000000001,0.048148634999999954,1.0008616107314448,1676.1609283668467,1781.4119791896503,-0.1739528,0.076438175,8,0,b[8],pop,male:como_ct,31
asc_int,cmpr_cond,sd,0.0976858167728,0.08522415,0.0706812016408445,0.07142106741,0.007403128500000001,0.22890524999999998,1.0071167722179482,785.5531993153049,1415.557341167516,0.0033966952500000002,0.26104685,1,1,sd_1[1],cmpr,Intercept,31
asc_int,cmpr_cond,sd,0.016623671319305,0.01503,0.0116365550697544,0.011864224806000002,0.0015288635,0.03833916,1.0107410174015297,883.7061148154429,1380.71091180396,7.684696749999999e-4,0.0436089625,2,1,sd_1[2],cmpr,age10,31
asc_int,cmpr_cond,sd,0.0053999994063915,0.004378180000000001,0.004386083098210892,0.0040087947270000006,3.4574500000000006e-4,0.013732374999999991,1.003560413618872,1386.3397115016487,1419.9276086386903,1.5427577500000002e-4,0.016314325000000005,3,1,sd_1[3],cmpr,age10:como_ct,31
asc_int,cmpr_cond,sd,0.011915235064250001,0.00990185,0.00948439365290973,0.00869945202,9.682772000000001e-4,0.03021491499999998,1.0026684692424337,2023.8181475680376,2001.093350400988,5.78728375e-4,0.03520675500000001,4,1,sd_1[4],cmpr,age10:male,31
asc_int,cmpr_cond,sd,0.00691842187783875,0.005568615,0.005700262039284323,0.005066407437,4.9112145e-4,0.01803020999999999,1.0024884671846714,2194.411917616585,1608.3487598122927,2.073546e-4,0.021319875000000002,5,1,sd_1[5],cmpr,age10:male:como_ct,31
asc_int,cmpr_cond,sd,0.0331021114141225,0.0268302,0.02639516111275231,0.023606327849999997,0.0025686985,0.08334710999999997,1.0027052953910358,1808.343207957844,2093.049929181979,0.0016076889999999998,0.09869498750000001,6,1,sd_1[6],cmpr,como_ct,31
asc_int,cmpr_cond,sd,0.060346433381125,0.0492721,0.04825542823675554,0.043566719909999996,0.004789336,0.1525775499999998,1.0007603898913904,3103.2936436498926,2155.1849501324496,0.0024928885000000006,0.18097005,7,1,sd_1[7],cmpr,male,31
asc_int,cmpr_cond,sd,0.0420266776534,0.03393885,0.03476266684000699,0.030559721849999995,0.003085771000000001,0.10939369999999994,1.0005645550392448,2515.9554511170463,2002.9019179500076,0.0014511372499999998,0.13130920000000001,8,1,sd_1[8],cmpr,male:como_ct,31
asc_int,cmpr_cond,sd,0.1183836635141,0.09974910000000001,0.09339909517126296,0.08573846148,0.009445094499999999,0.29648584999999994,1.0008190384045492,1007.188327553019,1936.1313404224802,0.0047685370000000015,0.35292262500000005,1,2,sd_2[1],cond,Intercept,31
asc_int,cmpr_cond,sd,0.0155502862989,0.01296255,0.012365332418149964,0.011256507065999998,0.001203709,0.039454639999999985,1.0008991038382984,1254.434438252956,1601.1135860775337,5.863823250000001e-4,0.04647431250000002,2,2,sd_2[2],cond,age10,31
asc_int,cmpr_cond,sd,0.005644537031835,0.00441336,0.004844703134206483,0.003988408977,4.2900990000000003e-4,0.015111734999999996,1.0007429618916592,2132.2311475727297,2204.3474254260905,2.29414075e-4,0.0181499525,3,2,sd_2[3],cond,age10:como_ct,31
asc_int,cmpr_cond,sd,0.0235920610175725,0.01881605,0.020290800818667173,0.016328489079,0.0019318460000000003,0.05989163999999997,1.000829577584398,1252.7808709912717,1999.2829927296193,9.33482325e-4,0.07345335,4,2,sd_2[4],cond,age10:male,31
asc_int,cmpr_cond,sd,0.0110169025693925,0.008441585000000001,0.009972282311222772,0.007683848781000001,7.930174500000002e-4,0.02937232999999999,1.0010858013427344,1945.6141399568514,2248.8236180654167,4.3225065000000013e-4,0.035697440000000004,5,2,sd_2[5],cond,age10:male:como_ct,31
asc_int,cmpr_cond,sd,0.039226255021625,0.0305009,0.03386486205790505,0.027662499060000005,0.0028737869999999996,0.10260155,1.0021319780239226,1991.2911967780103,2224.949891478997,0.0016034087500000002,0.12284870000000003,6,2,sd_2[6],cond,como_ct,31
asc_int,cmpr_cond,sd,0.1265396796138875,0.0997545,0.11044788417466068,0.08768378094,0.010049137500000003,0.33567094999999997,1.0018662811025043,1374.1111018558759,1911.7977648805354,0.0048600515,0.40819687500000007,7,2,sd_2[7],cond,male,31
asc_int,cmpr_cond,sd,0.07193495234835,0.053864800000000004,0.06834078913696533,0.049869623159999994,0.00450128,0.20137344999999998,1.0005909382585778,1805.4079945104172,2142.806788707885,0.00238461775,0.2467090500000001,8,2,sd_2[8],cond,male:como_ct,31
asc_int,cmpr_cond,sd,0.3276599505,0.32515150000000004,0.054213886552393835,0.052656021599999984,0.24382345,0.41878424999999997,1.001231494352809,1625.4891955920746,2062.3209417278144,0.229378975,0.44085645,1,3,sd_3[1],nct_id,Intercept,31
asc_int,cmpr_cond,sd,0.046992785075,0.0463451,0.008550562820497055,0.00828714096,0.034461695,0.06190262499999999,1.002296722300627,1746.594813896074,2487.7269480574673,0.0323005475,0.06576607750000002,2,3,sd_3[2],nct_id,age10,31
asc_int,cmpr_cond,sd,0.01873884676,0.018426150000000002,0.004074083502392222,0.003920809830000001,0.012598075,0.025909909999999987,1.0003070636125764,2477.277192096404,2346.8299162250105,0.01146759,0.027943502500000002,3,3,sd_3[3],nct_id,age10:como_ct,31
asc_int,cmpr_cond,sd,0.0465008703625,0.045587550000000004,0.01118366595153022,0.010549514430000002,0.029977320000000002,0.065773035,1.001194964585472,1594.866708736862,1907.5524885491507,0.026943985,0.0709103175,4,3,sd_3[4],nct_id,age10:male,31
asc_int,cmpr_cond,sd,0.0244126347775,0.023979800000000003,0.006458093959247106,0.006387189059999995,0.01446068,0.035511600000000004,1.0007063817271333,2767.8211590532123,2173.2424214672446,0.012822325,0.038158705,5,3,sd_3[5],nct_id,age10:male:como_ct,31
asc_int,cmpr_cond,sd,0.1300865846,0.127798,0.025881286253905678,0.025047785699999988,0.09260423000000001,0.17675539999999995,1.0019130915638539,2640.0855717157215,3098.4581314447164,0.0855953975,0.18872412500000008,6,3,sd_3[6],nct_id,como_ct,31
asc_int,cmpr_cond,sd,0.230537455025,0.227188,0.060736559278050266,0.059709491100000005,0.13595235,0.33491229999999994,1.001484376982442,2443.61621113955,1981.0466731329702,0.11790719999999999,0.362131025,7,3,sd_3[7],nct_id,male,31
asc_int,cmpr_cond,sd,0.14525407975,0.14289449999999998,0.03863928485962293,0.037399326300000035,0.08774045999999999,0.2130287,1.0033594280616958,3096.660209553579,2135.301440691801,0.076118805,0.22761665000000003,8,3,sd_3[8],nct_id,male:como_ct,31
asce_int,cond,b,0.1899002664615,0.19066899999999998,0.08059883025306065,0.07517968080000002,0.058121265000000005,0.31800905,1.0014480230354879,1773.6697106251688,2595.8358855047873,0.0253892975,0.34220902499999994,1,0,b[1],pop,Intercept,27
asce_int,cond,b,0.02222425370525,0.0218742,0.010015586070072436,0.009189006540000001,0.006666433,0.039407255,1.0029547396099103,1781.96131855675,2479.055384131773,0.003840697,0.04328040750000001,2,0,b[2],pop,age10,27
asce_int,cond,b,0.0031509585488025,0.00284155,0.0355650483446713,0.03131903544,-0.054974169999999996,0.060913974999999974,0.9995859879685707,2960.6569582681323,2637.4031770854554,-0.06742534500000001,0.07491833750000002,3,0,b[3],pop,asian,27
asce_int,cond,b,0.082493529300875,0.08197625,0.04519734299550516,0.039655028069999994,0.012986910000000003,0.15659649999999997,1.0025001156165336,2269.110927984021,2368.4677220561234,-0.004925427499999997,0.17739605000000003,4,0,b[4],pop,black,27
asce_int,cond,b,-0.03164462268725,-0.03180525,0.016336722855451524,0.015235345859999999,-0.05816495,-0.004602189500000017,1.0073394071109032,1827.5646605355378,2375.8364679717433,-0.06366522749999999,0.002659530500000007,5,0,b[5],pop,como_ct,27
asce_int,cond,b,-0.0360289748571,-0.0374118,0.02879570368230295,0.02507350881,-0.08054388500000001,0.011058659999999998,1.0014626842936623,1902.03189743328,2049.8697693295226,-0.09056474750000001,0.02471166250000002,6,0,b[6],pop,male,27
asce_int,cond,b,-0.028576687125325,-0.02793745,0.02912858936110142,0.024054295439999998,-0.07451719000000001,0.015626474999999983,1.001462897941109,3359.552726661714,3134.2351265029724,-0.08952645499999999,0.028751990000000015,7,0,b[7],pop,male:asian,27
asce_int,cond,b,-0.11009489816445,-0.09712715,0.10826082367482165,0.08621815671000001,-0.30047235,0.040897879999999956,0.9998014717950146,2318.6228481101552,2040.5682447367708,-0.3623819749999999,0.07781545250000005,8,0,b[8],pop,male:black,27
asce_int,cond,b,-0.105076086144625,-0.08710155,0.3949062729987846,0.28456142253,-0.7545191999999998,0.54411865,1.0016811015141909,2865.7179680394665,2396.5240863752824,-0.96330995,0.7100996250000002,9,0,b[9],pop,male:nativ,27
asce_int,cond,b,-0.00104211644015,-0.005388520000000001,0.1322631842176545,0.086024054718,-0.20123945,0.2185280999999998,1.001734774822557,2496.6608641016046,2258.868544593624,-0.28439112499999997,0.2916736500000001,10,0,b[10],pop,male:other,27
asce_int,cond,b,-0.0015010214737425,-0.003921985,0.08499789240011674,0.065336106359999993,-0.13065275,0.13786514999999994,0.9997839524378026,2334.18952603062,2503.9722007286896,-0.1719104,0.1835436000000001,11,0,b[11],pop,nativ,27
asce_int,cond,b,0.00826052386205,0.00816364,0.06713584225766303,0.06042794423399999,-0.10116014999999999,0.11815734999999998,1.0010303139431203,2332.6687816010044,2384.9472991105686,-0.129911625,0.14391525000000002,12,0,b[12],pop,other,27
asce_int,cond,sd,0.125170739135175,0.10832,0.09157585992973565,0.08452391556,0.011918415000000003,0.29443549999999996,1.0100805435934583,789.2755921663311,2074.289412189139,0.006275732250000001,0.3395689,1,1,sd_1[1],cond,Intercept,27
asce_int,cond,sd,0.0157259597114125,0.01419645,0.010795657259627927,0.010351179615,0.0016234220000000002,0.035970035,1.0044894670767075,881.735208452227,1491.1608891479937,7.847341000000001e-4,0.041488165,2,1,sd_1[2],cond,age10,27
asce_int,cond,sd,0.050071768654125,0.04100035,0.04111046284051702,0.033285185429999996,0.004480759,0.1259129,1.000184592218025,1960.3785392969169,2370.358443574545,0.0019709645,0.153806775,3,1,sd_1[3],cond,asian,27
asce_int,cond,sd,0.057454070654725,0.0443502,0.05019416864118323,0.040622646959999995,0.0039290685,0.15646939999999998,1.002723463313943,1714.042934857672,2123.3658397686654,0.002122549,0.19017810000000002,4,1,sd_1[4],cond,black,27
asce_int,cond,sd,0.02157418359597375,0.017944,0.016944616149474977,0.015551369463,0.0016836300000000002,0.05465036999999999,0.9998829253718584,1294.0499053637195,1710.2167010521496,8.203672750000002e-4,0.06367314250000003,5,1,sd_1[5],cond,como_ct,27
asce_int,cond,sd,0.0539044523477,0.047496449999999996,0.03478969730413404,0.027906905669999996,0.010527670000000003,0.11791259999999996,1.001378477917328,1688.2509370068058,1911.5913095248707,0.00604940975,0.140602625,6,1,sd_1[6],cond,male,27
asce_int,cond,sd,0.0331620878657975,0.023423600000000003,0.033810291306028036,0.022990774569,0.0017505845,0.09771347,1.003251119469034,2454.044720849367,2559.0510008867595,8.97449925e-4,0.12188750000000013,7,1,sd_1[7],cond,male:asian,27
asce_int,cond,sd,0.168053840852275,0.1403795,0.1305154925295043,0.10821653073,0.015493085,0.4069993499999999,1.0009846574638377,1419.3826355027109,1198.5910312791354,0.00731781275,0.5020013500000001,8,1,sd_1[8],cond,male:black,27
asce_int,cond,sd,0.541934020692575,0.439446,0.4420306141096036,0.380553768,0.04488475000000001,1.4183564999999998,1.0027592401264314,2110.200832503057,2059.701150464153,0.021788855000000003,1.7098162500000003,9,1,sd_1[9],cond,male:nativ,27
asce_int,cond,sd,0.197321852570525,0.13884600000000002,0.19448352837732724,0.14365459962000005,0.009761537000000002,0.5809909999999998,1.0001014709755132,1791.087597703035,2112.208700568502,0.00431802025,0.694977675,10,1,sd_1[10],cond,male:other,27
asce_int,cond,sd,0.1095908338281075,0.0760705,0.11030858112239142,0.07486299744000001,0.0069568500000000005,0.32373409999999986,1.0014335119981206,2263.106944677965,2548.403550513069,0.0032673142500000006,0.3978578,11,1,sd_1[11],cond,nativ,27
asce_int,cond,sd,0.092748578371,0.0750722,0.07719104280357664,0.06535715927999998,0.006396824000000001,0.23822844999999995,1.0011684808162993,2166.8392410419287,2131.516752644263,0.00348030925,0.28507225000000014,12,1,sd_1[12],cond,other,27
asce_int,cond,sd,0.27848179675,0.273883,0.04418629635263947,0.04220888069999997,0.21323665,0.3554500499999999,1.0011081456297737,1555.080904420937,2225.139099748733,0.201868525,0.374686075,1,2,sd_2[1],nct_id,Intercept,27
asce_int,cond,sd,0.0330378173,0.0326593,0.005366313937767746,0.005334394800000003,0.025014235,0.04243008,1.001336777366259,2114.524416971847,3122.9877438092894,0.0238123,0.0446375925,2,2,sd_2[2],nct_id,age10,27
asce_int,cond,sd,0.0662232360375,0.06289465,0.02356043185294454,0.021044765699999995,0.034404825,0.10860839999999992,1.000724547996996,2567.3619368882723,2956.451143204363,0.029562702500000003,0.12195795000000002,3,2,sd_2[3],nct_id,asian,27
asce_int,cond,sd,0.110379473575,0.107259,0.03159806254093041,0.030546156060000006,0.06532227,0.16738214999999998,1.0006328383659056,2278.3046032611946,2585.426210282562,0.05771492,0.179576475,4,2,sd_2[4],nct_id,black,27
asce_int,cond,sd,0.0645960116,0.06378235,0.009797735338219486,0.009523406970000006,0.05052831,0.08117707,0.9998895208351897,2054.0379658927786,2391.5612048043618,0.048454215,0.086707165,5,2,sd_2[5],nct_id,como_ct,27
asce_int,cond,sd,0.0641491035,0.0628937,0.013944409877763115,0.013031312699999997,0.04426913,0.08958588999999999,1.000587356717824,2163.6956384074456,3150.6212619757066,0.041413175000000003,0.09570370750000001,6,2,sd_2[6],nct_id,male,27
asce_int,cond,sd,0.0235974888417475,0.018835900000000003,0.0200933755468389,0.016932137081999997,0.0018002909999999999,0.06159170499999999,1.0015365848638431,2628.8576853333393,1981.6452553219233,0.0010238815,0.0752053325,7,2,sd_2[7],nct_id,male:asian,27
asce_int,cond,sd,0.1376583014275,0.132959,0.06085802888169523,0.057828812999999986,0.044190665000000004,0.24624364999999998,1.0014364337203976,1570.5219368657308,1345.9276147564933,0.0298463775,0.27027465,8,2,sd_2[8],nct_id,male:black,27
asce_int,cond,sd,0.115947705751275,0.06334665,0.15743096367167192,0.0668452449,0.005157139000000001,0.4063368999999998,1.0015100211094006,2184.371186936528,2072.5332549967775,0.0024787825,0.5517241,9,2,sd_2[9],nct_id,male:nativ,27
asce_int,cond,sd,0.06043735367925,0.042239399999999996,0.05900843740515599,0.04262801172,0.0035277805000000005,0.18500759999999997,0.9998041548549166,2021.543644574831,2528.9511270547237,0.0016138890000000003,0.21787742500000007,10,2,sd_2[10],nct_id,male:other,27
asce_int,cond,sd,0.11699657306,0.10539799999999999,0.056948883267500375,0.046359048749999986,0.04827295,0.2208941499999999,1.0007302789214911,3432.7402251880444,3424.7244346663692,0.040201105,0.260793775,11,2,sd_2[11],nct_id,nativ,27
asce_int,cond,sd,0.1424074712575,0.13729950000000002,0.05459871974692176,0.051839109,0.061418165000000004,0.23808924999999997,1.0005535554722216,2539.666715737326,2268.6140701280824,0.049848210000000004,0.26039270000000003,12,2,sd_2[12],nct_id,other,27
asce_int,cmpr_cond,b,0.1981069554411,0.1987805,0.08703689273760336,0.08080095869999998,0.05706345,0.33643444999999994,1.003123511251383,1853.7295166445103,1988.420203142525,0.022630552499999998,0.3675324,1,0,b[1],pop,Intercept,27
asce_int,cmpr_cond,b,0.0187637609801,0.018788850000000003,0.010839685888283414,0.010475977469999993,0.0011654610000000004,0.03624448499999999,1.0002445602921834,2327.2210004291824,2915.5030656645604,-0.0027103542499999998,0.04056589,2,0,b[2],pop,age10,27
asce_int,cmpr_cond,b,-8.810308393e-4,-0.00147087,0.04124812519681908,0.035823619019999996,-0.068005395,0.06663662999999996,1.0008451540911076,2624.5980532464955,2563.6431830870492,-0.081054675,0.08661092250000002,3,0,b[3],pop,asian,27
asce_int,cmpr_cond,b,0.07910703618395,0.07805085,0.04819863497665849,0.04401157404,0.0022469660000000013,0.1583991,1.0003626472200806,2884.895001157963,2770.413489476836,-0.012596174999999998,0.18134250000000002,4,0,b[4],pop,black,27
asce_int,cmpr_cond,b,-0.026738785005875,-0.02763575,0.020406361384055473,0.018748885469999997,-0.058112790000000004,0.007867406499999981,1.000439919212264,1899.2094453091931,1900.457714582456,-0.0645247175,0.016854112500000004,5,0,b[5],pop,como_ct,27
asce_int,cmpr_cond,b,-0.032151832297445,-0.0348277,0.04490612202663767,0.02928572367,-0.089076665,0.026796589999999957,1.0011449283971339,1745.6945925279745,1434.7075801227559,-0.105004825,0.046272252500000007,6,0,b[6],pop,male,27
asce_int,cmpr_cond,b,-0.0291300838615,-0.02928965,0.03448592454011566,0.028982005647,-0.084956725,0.027908604999999975,1.0025388806860278,2728.6761712657785,2052.6115401629854,-0.09826649,0.04512270000000001,7,0,b[7],pop,male:asian,27
asce_int,cmpr_cond,b,-0.0959955126889,-0.08843665,0.11302647504807653,0.09240193305,-0.28504175,0.06470009499999997,0.9999809022185905,2172.2338078436856,1906.1937387214607,-0.345046425,0.11256357500000003,8,0,b[8],pop,male:black,27
asce_int,cmpr_cond,b,-0.12302422539175,-0.1015295,0.4138313313830642,0.31798878929999996,-0.8227319,0.5344520499999996,1.004385281293497,2385.925302016808,2338.9862803904493,-1.04369575,0.760029625,9,0,b[9],pop,male:nativ,27
asce_int,cmpr_cond,b,0.0018281470723574998,0.00120294,0.13993496639662525,0.102269748,-0.2262921,0.2158247,1.0015462460703568,2435.240706503228,1788.121016313449,-0.302952725,0.2795807250000004,10,0,b[10],pop,male:other,27
asce_int,cmpr_cond,b,0.005627966014725,0.00133907,0.09534613374485514,0.076260674112,-0.1390365,0.1630976499999999,1.002366114972718,2418.2829959386463,2159.5458902108653,-0.182243775,0.2169824000000001,11,0,b[11],pop,nativ,27
asce_int,cmpr_cond,b,0.01107057139075,0.0143831,0.07677918071290075,0.06417953009999999,-0.1065059,0.1244666499999999,1.0015868848826206,2341.9558189904346,1867.8983353019848,-0.13593715,0.15381427500000003,12,0,b[12],pop,other,27
asce_int,cmpr_cond,sd,0.20929041544675,0.212777,0.09258375385488245,0.09056610359999998,0.04825186000000001,0.3586644499999999,1.0067343272280553,527.4688235242074,339.77641002913646,0.0232421675,0.388390675,1,1,sd_1[1],cmpr,Intercept,27
asce_int,cmpr_cond,sd,0.025117717515725,0.0260203,0.01183909046608622,0.011379696300000002,0.0041150585,0.04373941999999997,1.0104209766448813,453.73560227344166,779.9581796722268,0.001943978,0.04749993,2,1,sd_1[2],cmpr,age10,27
asce_int,cmpr_cond,sd,0.06012557258025,0.0570018,0.03513452424237558,0.03335946369000001,0.008276844,0.12199629999999996,1.0056146138714606,1369.4788874058977,1659.0103571522336,0.00468765175,0.139217175,3,1,sd_1[3],cmpr,asian,27
asce_int,cmpr_cond,sd,0.06976104002275,0.06324595,0.048096112090969124,0.05113368792,0.006030700000000002,0.15629174999999995,1.0003663281176443,860.6700003429411,1802.12101639217,0.00310945075,0.17558702500000006,4,1,sd_1[4],cmpr,black,27
asce_int,cmpr_cond,sd,0.0469009021902,0.04630255,0.02269689029936134,0.022432553429999995,0.009241513,0.085248575,1.0069443212160536,513.5437844071064,1063.8801593162023,0.00490721425,0.0941504575,5,1,sd_1[5],cmpr,como_ct,27
asce_int,cmpr_cond,sd,0.04007746484585,0.0375069,0.025558568597002486,0.025730893649999993,0.004627360500000001,0.08565035499999998,1.011320315422459,698.3601430526411,1666.127246123155,0.0022286155000000004,0.095613845,6,1,sd_1[6],cmpr,male,27
asce_int,cmpr_cond,sd,0.02832910544924,0.0219002,0.025996435568143184,0.020144412372,0.0017731105000000002,0.0769773599999999,1.0012946089111134,2310.3655113350824,1920.2293881322494,9.633827250000001e-4,0.09767821000000006,7,1,sd_1[7],cmpr,male:asian,27
asce_int,cmpr_cond,sd,0.109708423683975,0.09836545,0.0742733344908096,0.07433252316,0.011973925000000002,0.24722414999999992,0.9997538214966183,1553.5611985049225,1804.6062105797132,0.006908506500000001,0.28121035000000005,8,1,sd_1[8],cmpr,male:black,27
asce_int,cmpr_cond,sd,0.217417014047925,0.12481800000000001,0.26062265667844137,0.13816015815000002,0.0086691745,0.7499030499999997,1.0002216286514414,1816.844874674075,2330.553865859303,0.0044273915,0.9185037250000002,9,1,sd_1[9],cmpr,male:nativ,27
asce_int,cmpr_cond,sd,0.096322325866175,0.0718858,0.08704913384543912,0.07296052512,0.0050452225,0.2676553999999999,1.0014951987713563,1942.8478131907361,2232.898792024099,0.00217051975,0.3155670750000002,10,1,sd_1[10],cmpr,male:other,27
asce_int,cmpr_cond,sd,0.1021221678295,0.0889709,0.0732515953766322,0.06223702757999999,0.012103555,0.23827349999999997,1.0016293118518,2090.5140594423783,2136.572503624139,0.0065431527500000005,0.28221822500000016,11,1,sd_1[11],cmpr,nativ,27
asce_int,cmpr_cond,sd,0.117114238459525,0.1081715,0.07573893933807477,0.07795903689,0.012635845000000001,0.25204929999999987,1.00064894714762,1139.588029723991,1961.6264055364854,0.006563353500000001,0.28356052500000006,12,1,sd_1[12],cmpr,other,27
asce_int,cmpr_cond,sd,0.1078832756083,0.08551145,0.09289301842048384,0.07876579368,0.0078900365,0.27910564999999976,1.0029410475161584,1289.7442389015612,2110.1220203327616,0.0037727867500000002,0.32913147500000006,1,2,sd_2[1],cond,Intercept,27
asce_int,cmpr_cond,sd,0.0135082128715125,0.01128475,0.010656057194031402,0.009709465857,0.001188478,0.033259529999999995,1.0014642373151788,1463.6935998601557,2473.926841258859,5.94724475e-4,0.03963347500000001,2,2,sd_2[2],cond,age10,27
asce_int,cmpr_cond,sd,0.0544467191393775,0.042726299999999995,0.04693685022935504,0.038202969629999986,0.003933926000000001,0.14276884999999997,1.0016028128488008,2157.0235729078586,2430.6040728371886,0.0016332817500000004,0.1767676750000001,3,2,sd_2[3],cond,asian,27
asce_int,cmpr_cond,sd,0.056444709425825,0.043545150000000005,0.050177979303031896,0.03972782372999999,0.0047387675,0.15207314999999996,1.0005268467665434,2026.5585263543662,2301.5336895527626,0.00235590825,0.18290592500000005,4,2,sd_2[4],cond,black,27
asce_int,cmpr_cond,sd,0.0282394681513,0.02332125,0.02267729649519925,0.019315164539999995,0.0024994955,0.06953431499999999,1.002390277390494,942.5487922647391,1626.6922562893308,0.001219552,0.08336039750000003,5,2,sd_2[5],cond,como_ct,27
asce_int,cmpr_cond,sd,0.065693847666625,0.0565626,0.04829488384825698,0.03335012331,0.014349435,0.14259454999999996,1.009024751467001,935.5767476660559,1182.659718300735,0.00741646125,0.17350317500000006,6,2,sd_2[6],cond,male,27
asce_int,cmpr_cond,sd,0.0384666291454,0.02714775,0.038756874393428786,0.026065701794999997,0.0024304925000000004,0.1131133,1.0004961127436327,2068.795253612643,2403.1752174770527,0.0012935647500000003,0.14266910000000005,7,2,sd_2[7],cond,male:asian,27
asce_int,cmpr_cond,sd,0.1571147834445,0.1260225,0.1393359871602738,0.10520966967,0.012561680000000002,0.4149233999999998,1.0002596850762726,1732.255337852718,2409.3872030026523,0.00643110075,0.51302635,8,2,sd_2[8],cond,male:black,27
asce_int,cmpr_cond,sd,0.52450620806225,0.4176465,0.4317836750515248,0.3664890831,0.039439810000000006,1.4051004999999992,1.0010824750958742,2275.1380341694617,2249.1635630875207,0.021235630000000002,1.6114927500000005,9,2,sd_2[9],cond,male:nativ,27
asce_int,cmpr_cond,sd,0.193840347997225,0.13766,0.18971804027247016,0.13594493136000002,0.012426275,0.5606303999999994,1.0013889007545966,1776.538790725698,2407.634281144028,0.006288143500000001,0.7098414000000005,10,2,sd_2[10],cond,male:other,27
asce_int,cmpr_cond,sd,0.1161433718839,0.0809694,0.11414022814756851,0.08071281812999999,0.0067286345000000004,0.3423692999999999,1.0009369179626895,1830.1533313232978,2218.2115351354464,0.003558428500000001,0.411530125,11,2,sd_2[11],cond,nativ,27
asce_int,cmpr_cond,sd,0.0838971156358,0.06229285,0.07876779482747245,0.05943024339,0.0056113115000000005,0.23210499999999992,1.0011567150105654,1895.505817380724,2054.4301219058857,0.0030572080000000005,0.2922018,12,2,sd_2[12],cond,other,27
asce_int,cmpr_cond,sd,0.196755769,0.1914785,0.05960536173288592,0.061814783099999986,0.10898550000000001,0.30000384999999996,1.0020586600287804,674.709097455548,2092.5271202024674,0.09686602750000001,0.32142542500000004,1,3,sd_3[1],nct_id,Intercept,27
asce_int,cmpr_cond,sd,0.022691721952,0.0223766,0.008555299447172145,0.00896921109,0.0097867295,0.03743267499999999,1.0077985492285548,522.2993347630162,1397.2919547247968,0.0076909232499999996,0.03985687250000001,2,3,sd_3[2],nct_id,age10,27
asce_int,cmpr_cond,sd,0.045337786087275,0.041626250000000004,0.031570089996726364,0.03208761528,0.0045158805000000005,0.10286549999999998,1.0014833013871496,1505.0572127883497,2392.128987604466,0.0023162229999999996,0.118814375,3,3,sd_3[3],nct_id,asian,27
asce_int,cmpr_cond,sd,0.0890922542145,0.089147,0.042698265098205304,0.042396874380000005,0.014216235,0.15847325,1.0020991937546508,692.0655558652925,912.415407230222,0.007848982000000001,0.17452600000000001,4,3,sd_3[4],nct_id,black,27
asce_int,cmpr_cond,sd,0.0456077545425,0.04546555,0.014881050647063566,0.014660615969999999,0.02096517,0.070432735,1.008137390213217,595.6265054988091,1212.593524894126,0.017315555,0.07549101000000001,5,3,sd_3[5],nct_id,como_ct,27
asce_int,cmpr_cond,sd,0.050727472344,0.0518818,0.019812668002478398,0.01794501975,0.013235795,0.08137049499999997,1.0135552172864217,641.9612622158887,565.4972677623148,0.0079342685,0.08817043749999999,6,3,sd_3[6],nct_id,male,27
asce_int,cmpr_cond,sd,0.0260588627226,0.0206364,0.022872895504477547,0.018657171833999998,0.0020936255,0.07176888999999996,1.0001894371479756,2573.1711396526803,2313.782957527332,0.0010960215000000001,0.08491282250000001,7,3,sd_3[7],nct_id,male:asian,27
asce_int,cmpr_cond,sd,0.1112780706385,0.10513049999999999,0.06330917148028671,0.06240508028999999,0.017601565,0.22213859999999988,1.0020703655374943,1588.8683514581317,2310.3180212285047,0.009377887500000001,0.25180297500000004,8,3,sd_3[8],nct_id,male:black,27
asce_int,cmpr_cond,sd,0.2156834048605,0.121414,0.2588020314764757,0.13421762823000002,0.008153373,0.7274160999999999,1.001348863407186,1511.1806161842746,2131.2824834877574,0.004414455250000002,0.9601345750000001,9,3,sd_3[9],nct_id,male:nativ,27
asce_int,cmpr_cond,sd,0.065769594880525,0.0465416,0.0621978306856377,0.046000481940000004,0.0038724555000000005,0.18675645,1.0009986363403223,2160.6362418866233,1923.5149666839532,0.00174288775,0.22921690000000003,10,3,sd_3[10],nct_id,male:other,27
asce_int,cmpr_cond,sd,0.0843581188765,0.0732,0.06266397335793521,0.05673079944,0.0071685835000000015,0.20211539999999995,1.002670776924578,2028.8693333980564,2146.7450318261162,0.00391054325,0.23538982500000002,11,3,sd_3[11],nct_id,nativ,27
