model,nct_id,term,estimate,std.error,statistic,p.value
as,NCT01957163,(Intercept),-5.533e-02,1.114e-01,-0.4967973948370432,0.6195398917276927
as,NCT01957163,age10,2.882e-02,1.685e-02,1.7109141680758309,0.08768766832818195
as,NCT01957163,male,-4.820e-02,2.727e-02,-1.7672786790469328,0.07776245904068146
as,NCT02119286,(Intercept),1.482e-01,1.096e-01,1.3520065960744894,0.17692889841439302
as,NCT02119286,age10,1.398e-03,1.721e-02,0.08126554809589939,0.9352603350173534
as,NCT02119286,male,-5.118e-02,2.904e-02,-1.762242684286717,0.07858373144338793
as,NCT02236611,(Intercept),1.154e-01,1.009e-01,1.144496377549534,0.2527279774236886
as,NCT02236611,age10,1.099e-02,1.504e-02,0.7304497758023584,0.46530905709066994
as,NCT02236611,male,-4.447e-02,2.581e-02,-1.7230502304454458,0.08522954267257654
as,NCT00428090,(Intercept),1.690e-02,1.909e-01,0.08853503270060416,0.9295214816736797
as,NCT00428090,age10,1.229e-02,2.528e-02,0.4862547593985736,0.6272074629636842
as,NCT00428090,male,-2.692e-02,3.842e-02,-0.7006058400282923,0.4841928374215164
as,NCT01181895,(Intercept),1.615e-02,3.304e-02,0.48866954912493993,0.6260144127195557
as,NCT01181895,age10,-6.458e-04,6.080e-03,-0.10622553538298116,0.9155901101123364
as,NCT01181895,male,-1.303e-02,1.836e-02,-0.7099187611136629,0.479204137882867
as,NCT01316900,(Intercept),-0.000e+00,0.000e+00,NA,NA
as,NCT01316900,age10,-0.000e+00,0.000e+00,NA,NA
as,NCT01316900,male,-0.000e+00,0.000e+00,NA,NA
as,NCT01159912,(Intercept),1.484e-02,2.246e-02,0.6605819941488891,0.5099582112370038
as,NCT01159912,age10,-3.191e-03,4.471e-03,-0.7135276571432028,0.4766986666735309
as,NCT01159912,male,1.941e-02,1.484e-02,1.3080666922658755,0.1929791801917883
as,NCT01436110,(Intercept),-0.000e+00,0.000e+00,NA,NA
as,NCT01436110,age10,0.000e+00,0.000e+00,NA,NA
as,NCT01436110,male,0.000e+00,0.000e+00,NA,NA
as,NCT01691521,(Intercept),-0.000e+00,0.000e+00,NA,NA
as,NCT01691521,age10,-0.000e+00,0.000e+00,NA,NA
as,NCT01691521,male,0.000e+00,0.000e+00,NA,NA
as,NCT00289198,(Intercept),3.293e-01,1.162e-01,2.8340175426827066,0.00523015663599263
as,NCT00289198,age10,-2.414e-03,2.373e-02,-0.10172445773695366,0.9191112417740548
as,NCT00289198,male,8.645e-02,8.136e-02,1.062531348796014,0.2897021700792232
as,NCT01772134,(Intercept),2.775e-01,1.227e-01,2.260799042534874,0.024144033973459798
as,NCT01772134,age10,-1.339e-02,1.953e-02,-0.6854227250473791,0.49335295953431335
as,NCT01772134,male,-1.205e-02,3.416e-02,-0.3526591482676557,0.7244729952322887
as,NCT00123903,(Intercept),5.051e-01,2.214e-01,2.2811067998753862,0.023747289410796093
as,NCT00123903,age10,1.368e-02,3.655e-02,0.3741967707740095,0.708710928899372
as,NCT00123903,male,-7.423e-02,7.530e-02,-0.9857771347398243,0.3256034452152493
as,NCT00273052,(Intercept),9.504e-02,8.314e-02,1.1431392808733225,0.25383793825445267
as,NCT00273052,age10,-1.296e-03,1.471e-02,-0.08808645283278263,0.9298632347621076
as,NCT00273052,male,-3.840e-02,2.952e-02,-1.3004608828378856,0.19438177330579445
as,NCT00115622,(Intercept),-0.000e+00,0.000e+00,NA,NA
as,NCT00115622,age10,0.000e+00,0.000e+00,NA,NA
as,NCT00115622,male,0.000e+00,0.000e+00,NA,NA
as,NCT00117325,(Intercept),9.673e-02,3.921e-02,2.46677143839618,0.014474739518142186
as,NCT00117325,age10,-1.441e-02,7.597e-03,-1.8968446735405622,0.05928953650728524
as,NCT00117325,male,9.875e-03,2.656e-02,0.3717890056051769,0.7104435499187547
as,NCT00118703,(Intercept),4.246e-03,2.105e-02,0.20166284186637148,0.8404413666187531
as,NCT00118703,age10,8.273e-04,4.291e-03,0.1928214772596278,0.8473479887261898
as,NCT00118703,male,-8.557e-03,1.526e-02,-0.5606714071655696,0.5758208154473214
as,NCT00609674,(Intercept),-0.000e+00,0.000e+00,NA,NA
as,NCT00609674,age10,-0.000e+00,0.000e+00,NA,NA
as,NCT00609674,male,0.000e+00,0.000e+00,NA,NA
as,NCT01916226,(Intercept),-0.000e+00,0.000e+00,NA,NA
as,NCT01916226,age10,-0.000e+00,0.000e+00,NA,NA
as,NCT01916226,male,0.000e+00,0.000e+00,NA,NA
as,NCT00118729,(Intercept),-0.000e+00,0.000e+00,NA,NA
as,NCT00118729,age10,0.000e+00,0.000e+00,NA,NA
as,NCT00118729,male,-0.000e+00,0.000e+00,NA,NA
cc,NCT01957163,(Intercept),7.254e-02,2.747e-02,2.6405469008604454,0.008523193186273115
cc,NCT01957163,como_ct,1.521e-02,1.156e-02,1.315550415801421,0.18889810516547043
cc,NCT02119286,(Intercept),6.377e-02,2.847e-02,2.24014504877632,0.025479361631163457
cc,NCT02119286,como_ct,3.002e-02,1.183e-02,2.538553960816226,0.011405242093294535
cc,NCT02236611,(Intercept),1.025e-01,2.549e-02,4.022367144774025,6.254112996744061e-5
cc,NCT02236611,como_ct,3.155e-02,1.272e-02,2.4798535720124995,0.013328942604854484
cc,NCT00428090,(Intercept),6.795e-02,4.120e-02,1.649343794747247,0.1003133693277752
cc,NCT00428090,como_ct,1.740e-02,2.153e-02,0.8080909117516832,0.419794419034471
cc,NCT01181895,(Intercept),-2.246e-02,1.732e-02,-1.2969542732037704,0.19724302859441784
cc,NCT01181895,como_ct,2.199e-02,1.073e-02,2.049939276213095,0.04264443493022542
cc,NCT01316900,(Intercept),-0.000e+00,0.000e+00,NA,NA
cc,NCT01316900,como_ct,0.000e+00,0.000e+00,NA,NA
cc,NCT01159912,(Intercept),1.457e-02,1.537e-02,0.9482528509958522,0.34461172492595626
cc,NCT01159912,como_ct,-5.464e-03,9.815e-03,-0.556751673971967,0.5785735084323769
cc,NCT01436110,(Intercept),-0.000e+00,0.000e+00,NA,NA
cc,NCT01436110,como_ct,0.000e+00,0.000e+00,NA,NA
cc,NCT01691521,(Intercept),-0.000e+00,0.000e+00,NA,NA
cc,NCT01691521,como_ct,0.000e+00,0.000e+00,NA,NA
cc,NCT00289198,(Intercept),4.061e-01,8.216e-02,4.9426834605863705,2.0260464904746176e-6
cc,NCT00289198,como_ct,-3.521e-02,4.796e-02,-0.7341510246625865,0.4639951538838242
cc,NCT01772134,(Intercept),1.361e-01,3.305e-02,4.119113651351395,4.3597502966549455e-5
cc,NCT01772134,como_ct,2.237e-02,1.326e-02,1.6875759509003703,0.09203308626665867
cc,NCT00123903,(Intercept),4.419e-01,6.891e-02,6.4123771384251915,1.2758221190057851e-9
cc,NCT00123903,como_ct,5.526e-02,3.110e-02,1.7770165257496124,0.07729275408968116
cc,NCT00273052,(Intercept),4.434e-02,2.501e-02,1.7728820303894546,0.07719949143361904
cc,NCT00273052,como_ct,1.848e-02,1.397e-02,1.3228895353539107,0.18681666453906842
cc,NCT00115622,(Intercept),-0.000e+00,0.000e+00,NA,NA
cc,NCT00115622,como_ct,0.000e+00,0.000e+00,NA,NA
cc,NCT00117325,(Intercept),4.526e-02,2.372e-02,1.9079258787330167,0.05782610225725822
cc,NCT00117325,como_ct,-9.660e-03,1.261e-02,-0.7658252009956117,0.44467868896142226
cc,NCT00118703,(Intercept),1.397e-02,1.291e-02,1.0821202113186386,0.28084788073114486
cc,NCT00118703,como_ct,-4.786e-03,7.000e-03,-0.6837148453468259,0.49515672905023655
cc,NCT00609674,(Intercept),-0.000e+00,0.000e+00,NA,NA
cc,NCT00609674,como_ct,-0.000e+00,0.000e+00,NA,NA
cc,NCT01916226,(Intercept),-0.000e+00,0.000e+00,NA,NA
cc,NCT01916226,como_ct,0.000e+00,0.000e+00,NA,NA
cc,NCT00118729,(Intercept),-0.000e+00,0.000e+00,NA,NA
cc,NCT00118729,como_ct,0.000e+00,0.000e+00,NA,NA
eth,NCT01957163,(Intercept),1.018e-01,1.354e-02,7.514162433856279,2.492643402049393e-13
eth,NCT01957163,black,9.824e-02,8.020e-02,1.2249932903439973,0.22112811552229214
eth,NCT01957163,asian,  NA,  NA,NA,NA
eth,NCT01957163,nativ,-1.018e-01,3.064e-01,-0.3320822007448221,0.7399599802876367
eth,NCT01957163,other,-1.018e-01,3.064e-01,-0.33208220074480854,0.7399599802876469
eth,NCT02119286,(Intercept),1.352e-01,1.505e-02,8.98925800372533,3.988709386757354e-18
eth,NCT02119286,black,-1.760e-02,8.200e-02,-0.21461625681081015,0.8301460667628596
eth,NCT02119286,asian,-9.358e-02,5.028e-02,-1.8613045807958897,0.06323445665330364
eth,NCT02119286,nativ,  NA,  NA,NA,NA
eth,NCT02119286,other,  NA,  NA,NA,NA
eth,NCT02236611,(Intercept),1.576e-01,1.226e-02,12.852669648476434,8.803591007859932e-35
eth,NCT02236611,black,  NA,  NA,NA,NA
eth,NCT02236611,asian,-1.576e-01,2.106e-01,-0.7483113579589484,0.4544716369221562
eth,NCT02236611,nativ,  NA,  NA,NA,NA
eth,NCT02236611,other,8.424e-01,3.644e-01,2.3119956187257786,0.021007208324179905
eth,NCT00428090,(Intercept),1.014e-01,2.063e-02,4.918655066289662,1.5771991680790905e-6
eth,NCT00428090,black,-1.014e-01,2.108e-01,-0.4811585665196873,0.63082298273882
eth,NCT00428090,asian,-5.145e-02,5.125e-02,-1.0038254442036891,0.3164294984545241
eth,NCT00428090,nativ,-1.014e-01,2.975e-01,-0.3410473663043878,0.7333532304590871
eth,NCT00428090,other,2.319e-01,1.229e-01,1.8869228066385613,0.060324756413986554
eth,NCT01181895,(Intercept),1.064e-02,9.609e-03,1.1071614388213236,0.2705548229276086
eth,NCT01181895,black,-1.064e-02,3.650e-02,-0.29147363994888603,0.7712187958859016
eth,NCT01181895,asian,  NA,  NA,NA,NA
eth,NCT01181895,nativ,-1.064e-02,2.519e-02,-0.42225480486858236,0.6736343435134975
eth,NCT01181895,other,  NA,  NA,NA,NA
eth,NCT01316900,(Intercept),-0.000e+00,0.000e+00,NA,NA
eth,NCT01316900,black,-0.000e+00,0.000e+00,NA,NA
eth,NCT01316900,asian,-0.000e+00,0.000e+00,NA,NA
eth,NCT01316900,nativ,0.000e+00,0.000e+00,NA,NA
eth,NCT01316900,other,-0.000e+00,0.000e+00,NA,NA
eth,NCT01159912,(Intercept),9.346e-03,8.132e-03,1.1492409307804576,0.2524162263781709
eth,NCT01159912,black,-9.346e-03,1.656e-02,-0.5643401995537177,0.5734256458702858
eth,NCT01159912,asian,-9.346e-03,6.003e-02,-0.15567283483074704,0.8765151459283476
eth,NCT01159912,nativ,  NA,  NA,NA,NA
eth,NCT01159912,other,-9.346e-03,8.451e-02,-0.11058576012497223,0.9121032125580466
eth,NCT01436110,(Intercept),-0.000e+00,0.000e+00,NA,NA
eth,NCT01436110,black,0.000e+00,0.000e+00,NA,NA
eth,NCT01436110,asian,0.000e+00,0.000e+00,NA,NA
eth,NCT01436110,nativ,0.000e+00,0.000e+00,NA,NA
eth,NCT01436110,other,0.000e+00,0.000e+00,NA,NA
eth,NCT01691521,(Intercept),-0.000e+00,0.000e+00,NA,NA
eth,NCT01691521,black,0.000e+00,0.000e+00,NA,NA
eth,NCT01691521,asian,0.000e+00,0.000e+00,NA,NA
eth,NCT01691521,nativ,0.000e+00,0.000e+00,NA,NA
eth,NCT01691521,other,0.000e+00,0.000e+00,NA,NA
eth,NCT00289198,(Intercept),3.333e-01,4.023e-02,8.286665865644114,6.046137185112508e-14
eth,NCT00289198,black,  NA,  NA,NA,NA
eth,NCT00289198,asian,2.222e-01,1.642e-01,1.3532068693177792,0.1780254232291354
eth,NCT00289198,nativ,  NA,  NA,NA,NA
eth,NCT00289198,other,3.333e-01,2.787e-01,1.1960771920535271,0.2335536915138847
eth,NCT01772134,(Intercept),1.932e-01,1.692e-02,11.419183448692888,2.3402879261426757e-27
eth,NCT01772134,black,-3.934e-02,1.091e-01,-0.36043614294539644,0.7186535969841542
eth,NCT01772134,asian,-1.098e-01,6.696e-02,-1.6404937121853185,0.10145038634412006
eth,NCT01772134,nativ,-1.932e-01,3.891e-01,-0.49648623689968874,0.61974146982324
eth,NCT01772134,other,-1.932e-01,3.891e-01,-0.49648623689969934,0.6197414698232324
eth,NCT00123903,(Intercept),5.649e-01,4.355e-02,12.971403406281825,2.1439032840238355e-27
eth,NCT00123903,black,6.543e-03,1.038e-01,0.06305055446558655,0.9497982054473684
eth,NCT00123903,asian,-1.965e-01,1.224e-01,-1.60561595596219,0.1101613150108479
eth,NCT00123903,nativ,  NA,  NA,NA,NA
eth,NCT00123903,other,  NA,  NA,NA,NA
eth,NCT00273052,(Intercept),6.897e-02,1.519e-02,4.541594922697745,7.943243914788415e-6
eth,NCT00273052,black,4.215e-02,6.281e-02,0.6709489383686674,0.5027416255389676
eth,NCT00273052,asian,-6.897e-02,9.891e-02,-0.6972350180155897,0.48616674527171977
eth,NCT00273052,nativ,-6.897e-02,1.835e-01,-0.37586507016712895,0.707268614016699
eth,NCT00273052,other,1.310e-01,1.166e-01,1.1234040644939094,0.2621159739749636
eth,NCT00115622,(Intercept),-0.000e+00,0.000e+00,NA,NA
eth,NCT00115622,black,0.000e+00,0.000e+00,NA,NA
eth,NCT00115622,asian,  NA,  NA,NA,NA
eth,NCT00115622,nativ,0.000e+00,0.000e+00,NA,NA
eth,NCT00115622,other,0.000e+00,0.000e+00,NA,NA
eth,NCT00117325,(Intercept),2.618e-02,1.228e-02,2.1318440351145673,0.034252134276708264
eth,NCT00117325,black,1.405e-01,7.036e-02,1.9966528487315507,0.04723266726238869
eth,NCT00117325,asian,-2.618e-02,1.701e-01,-0.15385259094296222,0.8778826624006175
eth,NCT00117325,nativ,-2.618e-02,1.701e-01,-0.15385259094296244,0.8778826624006173
eth,NCT00117325,other,-2.618e-02,8.574e-02,-0.30532904453555665,0.760436296836943
eth,NCT00118703,(Intercept),6.494e-03,6.410e-03,1.0129875571050577,0.3126246940923048
eth,NCT00118703,black,-6.494e-03,3.615e-02,-0.17963483144487433,0.8576708907212244
eth,NCT00118703,asian,  NA,  NA,NA,NA
eth,NCT00118703,nativ,  NA,  NA,NA,NA
eth,NCT00118703,other,-6.494e-03,7.981e-02,-0.0813651185804509,0.9352552210895886
eth,NCT00609674,(Intercept),-0.000e+00,0.000e+00,NA,NA
eth,NCT00609674,black,0.000e+00,0.000e+00,NA,NA
eth,NCT00609674,asian,0.000e+00,0.000e+00,NA,NA
eth,NCT00609674,nativ,0.000e+00,0.000e+00,NA,NA
eth,NCT00609674,other,0.000e+00,0.000e+00,NA,NA
eth,NCT01916226,(Intercept),-0.000e+00,0.000e+00,NA,NA
eth,NCT01916226,black,-0.000e+00,0.000e+00,NA,NA
eth,NCT01916226,asian,0.000e+00,0.000e+00,NA,NA
eth,NCT01916226,nativ,0.000e+00,0.000e+00,NA,NA
eth,NCT01916226,other,0.000e+00,0.000e+00,NA,NA
eth,NCT00118729,(Intercept),-0.000e+00,0.000e+00,NA,NA
eth,NCT00118729,black,-0.000e+00,0.000e+00,NA,NA
eth,NCT00118729,asian,0.000e+00,0.000e+00,NA,NA
eth,NCT00118729,nativ,  NA,  NA,NA,NA
eth,NCT00118729,other,  NA,  NA,NA,NA
asc,NCT01957163,(Intercept),-7.293e-02,1.128e-01,-0.6465966332300311,0.5181761442152962
asc,NCT01957163,age10,2.752e-02,1.690e-02,1.6286429653022576,0.1039896492591614
asc,NCT01957163,male,-4.460e-02,2.752e-02,-1.6207039501052272,0.10568271983005068
asc,NCT01957163,como_ct,1.151e-02,1.166e-02,0.987106483302236,0.3240460087109792
asc,NCT02119286,(Intercept),1.021e-01,1.108e-01,0.9216085086731917,0.35713763031147316
asc,NCT02119286,age10,-1.331e-03,1.717e-02,-0.07750748921976211,0.9382480726135514
asc,NCT02119286,male,-4.514e-02,2.903e-02,-1.5552865665952516,0.12045408955405738
asc,NCT02119286,como_ct,2.861e-02,1.188e-02,2.4074172876575863,0.01639473392487653
asc,NCT02236611,(Intercept),9.369e-02,1.011e-01,0.9266773668103127,0.35434756694416547
asc,NCT02236611,age10,5.968e-03,1.518e-02,0.39323056143371943,0.6942442279170662
asc,NCT02236611,male,-3.841e-02,2.590e-02,-1.4832188001308368,0.13837351584736482
asc,NCT02236611,como_ct,2.875e-02,1.294e-02,2.2222106756006776,0.026522055143820566
asc,NCT00428090,(Intercept),-1.098e-02,1.945e-01,-0.05646778578126512,0.9550139037087619
asc,NCT00428090,age10,1.217e-02,2.531e-02,0.4809897975241031,0.6309410966001018
asc,NCT00428090,male,-2.539e-02,3.851e-02,-0.6594771187564015,0.5101916484052939
asc,NCT00428090,como_ct,1.652e-02,2.162e-02,0.7640218059213618,0.4455690090008484
asc,NCT01181895,(Intercept),-5.933e-03,3.440e-02,-0.1724487199671475,0.8633932584168975
asc,NCT01181895,age10,-2.718e-03,6.087e-03,-0.44648885363875324,0.656098634149213
asc,NCT01181895,male,-9.440e-03,1.820e-02,-0.5185812576102234,0.6050668071365297
asc,NCT01181895,como_ct,2.222e-02,1.103e-02,2.014093002026115,0.04637527846812278
asc,NCT01316900,(Intercept),-0.000e+00,0.000e+00,NA,NA
asc,NCT01316900,age10,-0.000e+00,0.000e+00,NA,NA
asc,NCT01316900,male,-0.000e+00,0.000e+00,NA,NA
asc,NCT01316900,como_ct,0.000e+00,0.000e+00,NA,NA
asc,NCT01159912,(Intercept),1.678e-02,2.552e-02,0.6576136783873658,0.5118661767285763
asc,NCT01159912,age10,-3.077e-03,4.541e-03,-0.6776882647156239,0.49908780424461563
asc,NCT01159912,male,1.895e-02,1.516e-02,1.249466006708137,0.2135795521050028
asc,NCT01159912,como_ct,-1.650e-03,1.015e-02,-0.16263863540543505,0.8710374808925322
asc,NCT01436110,(Intercept),-0.000e+00,0.000e+00,NA,NA
asc,NCT01436110,age10,0.000e+00,0.000e+00,NA,NA
asc,NCT01436110,male,0.000e+00,0.000e+00,NA,NA
asc,NCT01436110,como_ct,0.000e+00,0.000e+00,NA,NA
asc,NCT01691521,(Intercept),-0.000e+00,0.000e+00,NA,NA
asc,NCT01691521,age10,-0.000e+00,0.000e+00,NA,NA
asc,NCT01691521,male,0.000e+00,0.000e+00,NA,NA
asc,NCT01691521,como_ct,0.000e+00,0.000e+00,NA,NA
asc,NCT00289198,(Intercept),3.559e-01,1.194e-01,2.981201962138488,0.0033546003578749893
asc,NCT00289198,age10,8.031e-03,2.605e-02,0.30831215263547906,0.7582754301179153
asc,NCT00289198,male,9.288e-02,8.164e-02,1.1376673833727875,0.2570855082675373
asc,NCT00289198,como_ct,-5.209e-02,5.350e-02,-0.9737648009494112,0.33175154663211004
asc,NCT01772134,(Intercept),2.522e-01,1.234e-01,2.044366167288105,0.041372312845976075
asc,NCT01772134,age10,-1.809e-02,1.968e-02,-0.9195672862429982,0.3581845275985336
asc,NCT01772134,male,-6.154e-03,3.426e-02,-0.17965738156521777,0.8574848453869716
asc,NCT01772134,como_ct,2.368e-02,1.343e-02,1.7640544014974506,0.07825377548840935
asc,NCT00123903,(Intercept),4.638e-01,2.214e-01,2.095302876764961,0.03759160549482385
asc,NCT00123903,age10,3.347e-03,3.680e-02,0.09094819560551484,0.927638368385301
asc,NCT00123903,male,-7.848e-02,7.489e-02,-1.0479479385464125,0.2961160536481638
asc,NCT00123903,como_ct,5.571e-02,3.159e-02,1.7635706920567416,0.07955941119831612
asc,NCT00273052,(Intercept),7.406e-02,8.508e-02,0.8704698803479162,0.38470028837190673
asc,NCT00273052,age10,-2.205e-03,1.472e-02,-0.14976649895464114,0.8810437827467652
asc,NCT00273052,male,-3.376e-02,2.979e-02,-1.1335560681419135,0.25783466660972465
asc,NCT00273052,como_ct,1.625e-02,1.416e-02,1.147308762213875,0.2521164783330218
asc,NCT00115622,(Intercept),-0.000e+00,0.000e+00,NA,NA
asc,NCT00115622,age10,0.000e+00,0.000e+00,NA,NA
asc,NCT00115622,male,0.000e+00,0.000e+00,NA,NA
asc,NCT00115622,como_ct,0.000e+00,0.000e+00,NA,NA
asc,NCT00117325,(Intercept),9.905e-02,4.090e-02,2.421844239194436,0.0163384093631872
asc,NCT00117325,age10,-1.394e-02,7.948e-03,-1.7542839034859947,0.0809211001788619
asc,NCT00117325,male,9.227e-03,2.681e-02,0.34416886034596167,0.7310827060985658
asc,NCT00117325,como_ct,-2.706e-03,1.320e-02,-0.20501110611127907,0.8377729917276253
asc,NCT00118703,(Intercept),9.357e-03,2.216e-02,0.422208843119883,0.6734538995293158
asc,NCT00118703,age10,1.612e-03,4.423e-03,0.3645140342946293,0.7159678327897345
asc,NCT00118703,male,-9.033e-03,1.530e-02,-0.5905626970354088,0.5556680433200936
asc,NCT00118703,como_ct,-5.416e-03,7.242e-03,-0.7477939245084056,0.4557102466037305
asc,NCT00609674,(Intercept),-0.000e+00,0.000e+00,NA,NA
asc,NCT00609674,age10,-0.000e+00,0.000e+00,NA,NA
asc,NCT00609674,male,0.000e+00,0.000e+00,NA,NA
asc,NCT00609674,como_ct,-0.000e+00,0.000e+00,NA,NA
asc,NCT01916226,(Intercept),-0.000e+00,0.000e+00,NA,NA
asc,NCT01916226,age10,-0.000e+00,0.000e+00,NA,NA
asc,NCT01916226,male,0.000e+00,0.000e+00,NA,NA
asc,NCT01916226,como_ct,0.000e+00,0.000e+00,NA,NA
asc,NCT00118729,(Intercept),-0.000e+00,0.000e+00,NA,NA
asc,NCT00118729,age10,0.000e+00,0.000e+00,NA,NA
asc,NCT00118729,male,-0.000e+00,0.000e+00,NA,NA
asc,NCT00118729,como_ct,0.000e+00,0.000e+00,NA,NA
asce,NCT01957163,(Intercept),-8.625e-02,1.142e-01,-0.7554340023864493,0.45032999721081013
asce,NCT01957163,age10,2.927e-02,1.705e-02,1.7170099668502266,0.08657166095652837
asce,NCT01957163,male,-4.549e-02,2.761e-02,-1.6472284789983562,0.100114050576802
asce,NCT01957163,como_ct,1.134e-02,1.172e-02,0.9681242429643476,0.33343151786024805
asce,NCT01957163,black,1.100e-01,8.018e-02,1.3713929122590918,0.17084284901350694
asce,NCT01957163,asian,  NA,  NA,NA,NA
asce,NCT01957163,nativ,-6.559e-02,3.074e-01,-0.213384291220105,0.8311107053747632
asce,NCT01957163,other,-1.273e-01,3.066e-01,-0.41525252163871007,0.6781280078393878
asce,NCT02119286,(Intercept),7.566e-02,1.129e-01,0.670304525541041,0.502946570214531
asce,NCT02119286,age10,3.352e-03,1.756e-02,0.19089632061649003,0.8486776533075986
asce,NCT02119286,male,-3.601e-02,2.974e-02,-1.2105690072457327,0.2265834400635165
asce,NCT02119286,como_ct,2.777e-02,1.191e-02,2.330623646159019,0.02013582703145344
asce,NCT02119286,black,-2.050e-02,8.188e-02,-0.2502985914557742,0.8024504250921853
asce,NCT02119286,asian,-7.354e-02,5.271e-02,-1.3952165544029425,0.16351673645107545
asce,NCT02119286,nativ,  NA,  NA,NA,NA
asce,NCT02119286,other,  NA,  NA,NA,NA
asce,NCT02236611,(Intercept),8.266e-02,1.010e-01,0.8182983485704312,0.41340836962651506
asce,NCT02236611,age10,7.321e-03,1.516e-02,0.48297927712832245,0.6292305812334372
asce,NCT02236611,male,-3.499e-02,2.590e-02,-1.3510323815541525,0.17703231167150926
asce,NCT02236611,como_ct,2.847e-02,1.291e-02,2.2048186349772703,0.027724864398565495
asce,NCT02236611,black,  NA,  NA,NA,NA
asce,NCT02236611,asian,-1.439e-01,2.102e-01,-0.684748690224287,0.4936828229500283
asce,NCT02236611,nativ,  NA,  NA,NA,NA
asce,NCT02236611,other,8.187e-01,3.639e-01,2.249444121488317,0.024730740411789298
asce,NCT00428090,(Intercept),3.025e-02,1.996e-01,0.15155175152543215,0.879663698829735
asce,NCT00428090,age10,9.285e-03,2.575e-02,0.3605464832523702,0.7187453999400708
asce,NCT00428090,male,-2.095e-02,3.878e-02,-0.5402729602138341,0.5894936474637864
asce,NCT00428090,como_ct,5.825e-03,2.223e-02,0.262000230702281,0.7935387475282041
asce,NCT00428090,black,-7.501e-02,2.151e-01,-0.34873030768520025,0.7275876655705801
asce,NCT00428090,asian,-4.750e-02,5.220e-02,-0.9100828038513387,0.3636624991220966
asce,NCT00428090,nativ,-1.150e-01,3.008e-01,-0.3822769350823678,0.7025833485155069
asce,NCT00428090,other,2.209e-01,1.262e-01,1.750711423182447,0.08123210391296123
asce,NCT01181895,(Intercept),-1.280e-03,3.527e-02,-0.03629903199792135,0.9711091210369331
asce,NCT01181895,age10,-3.537e-03,6.399e-03,-0.5526644970230157,0.5816044112503534
asce,NCT01181895,male,-1.084e-02,1.844e-02,-0.5877030496961999,0.5579253406381346
asce,NCT01181895,como_ct,2.342e-02,1.144e-02,2.0467303979069906,0.04304667181494288
asce,NCT01181895,black,-2.612e-02,3.738e-02,-0.6989023640581328,0.48607488576766433
asce,NCT01181895,asian,  NA,  NA,NA,NA
asce,NCT01181895,nativ,-1.460e-03,2.580e-02,-0.05656811570634712,0.954990934917563
asce,NCT01181895,other,  NA,  NA,NA,NA
asce,NCT01316900,(Intercept),-0.000e+00,0.000e+00,NA,NA
asce,NCT01316900,age10,-0.000e+00,0.000e+00,NA,NA
asce,NCT01316900,male,-0.000e+00,0.000e+00,NA,NA
asce,NCT01316900,como_ct,0.000e+00,0.000e+00,NA,NA
asce,NCT01316900,black,-0.000e+00,0.000e+00,NA,NA
asce,NCT01316900,asian,0.000e+00,0.000e+00,NA,NA
asce,NCT01316900,nativ,0.000e+00,0.000e+00,NA,NA
asce,NCT01316900,other,0.000e+00,0.000e+00,NA,NA
asce,NCT01159912,(Intercept),2.123e-02,2.690e-02,0.7891808699753129,0.4313699421760163
asce,NCT01159912,age10,-3.727e-03,4.742e-03,-0.7858963576406247,0.4332853579558029
asce,NCT01159912,male,1.875e-02,1.550e-02,1.209757631688271,0.22845525020232757
asce,NCT01159912,como_ct,-6.732e-04,1.038e-02,-0.06487776668168609,0.9483658953070317
asce,NCT01159912,black,-1.090e-02,1.718e-02,-0.6348455606432055,0.526587945547031
asce,NCT01159912,asian,-7.732e-03,6.079e-02,-0.1271867417316316,0.8989790877823434
asce,NCT01159912,nativ,  NA,  NA,NA,NA
