model,nct_id,rows,cols,values
asce_int,NCT00734474,(Intercept),other,-2.04E-04
asce_int,NCT00734474,age10,other,1.03E-05
asce_int,NCT00734474,como_ct,other,1.23E-05
asce_int,NCT00734474,male,other,1.27E-04
asce_int,NCT00734474,asian,other,1.37E-04
asce_int,NCT00734474,black,other,1.28E-04
asce_int,NCT00734474,nativ,other,-2.31E-05
asce_int,NCT00734474,(Intercept),male:asian,1.04E-04
asce_int,NCT00734474,age10,male:asian,4.07E-06
asce_int,NCT00734474,como_ct,male:asian,-1.66E-06
asce_int,NCT00734474,male,male:asian,-2.32E-04
asce_int,NCT00734474,asian,male:asian,-3.34E-04
asce_int,NCT00734474,black,male:asian,-1.22E-04
asce_int,NCT00734474,nativ,male:asian,1.08E-04
asce_int,NCT00734474,other,male:asian,-1.23E-04
asce_int,NCT00734474,(Intercept),male:black,1.41E-04
asce_int,NCT00734474,age10,male:black,-4.91E-06
asce_int,NCT00734474,como_ct,male:black,6.10E-06
asce_int,NCT00734474,male,male:black,-2.31E-04
asce_int,NCT00734474,asian,male:black,-1.21E-04
asce_int,NCT00734474,black,male:black,-1.21E-03
asce_int,NCT00734474,nativ,male:black,1.02E-04
asce_int,NCT00734474,other,male:black,-1.22E-04
asce_int,NCT00734474,male:asian,male:black,2.31E-04
asce_int,NCT00734474,(Intercept),male:other,9.61E-05
asce_int,NCT00734474,age10,male:other,5.56E-06
asce_int,NCT00734474,como_ct,male:other,-2.00E-06
asce_int,NCT00734474,male,male:other,-2.33E-04
asce_int,NCT00734474,asian,male:other,-1.23E-04
asce_int,NCT00734474,black,male:other,-1.22E-04
asce_int,NCT00734474,nativ,male:other,1.08E-04
asce_int,NCT00734474,other,male:other,-3.50E-04
asce_int,NCT00734474,male:asian,male:other,2.33E-04
asce_int,NCT00734474,male:black,male:other,2.31E-04
asce_int,NCT01064687,(Intercept),age10,-6.01E-04
asce_int,NCT01064687,(Intercept),como_ct,-7.27E-05
asce_int,NCT01064687,age10,como_ct,-1.15E-05
asce_int,NCT01064687,(Intercept),male,-3.17E-04
asce_int,NCT01064687,age10,male,-1.03E-05
asce_int,NCT01064687,como_ct,male,1.03E-05
asce_int,NCT01064687,(Intercept),asian,-5.36E-04
asce_int,NCT01064687,age10,asian,3.80E-06
asce_int,NCT01064687,como_ct,asian,7.82E-05
asce_int,NCT01064687,male,asian,3.64E-04
asce_int,NCT01064687,(Intercept),black,-4.48E-04
asce_int,NCT01064687,age10,black,6.70E-06
asce_int,NCT01064687,como_ct,black,2.75E-05
asce_int,NCT01064687,male,black,3.57E-04
asce_int,NCT01064687,asian,black,3.88E-04
asce_int,NCT01064687,(Intercept),nativ,-6.82E-04
asce_int,NCT01064687,age10,nativ,3.26E-05
asce_int,NCT01064687,como_ct,nativ,7.06E-05
asce_int,NCT01064687,male,nativ,3.61E-04
asce_int,NCT01064687,asian,nativ,4.44E-04
asce_int,NCT01064687,black,nativ,3.87E-04
asce_int,NCT01064687,(Intercept),other,-1.51E-03
asce_int,NCT01064687,age10,other,2.05E-04
asce_int,NCT01064687,como_ct,other,4.40E-06
asce_int,NCT01064687,male,other,3.39E-04
asce_int,NCT01064687,asian,other,3.91E-04
asce_int,NCT01064687,black,other,3.77E-04
asce_int,NCT01064687,nativ,other,4.43E-04
asce_int,NCT01064687,(Intercept),male:asian,2.86E-04
asce_int,NCT01064687,age10,male:asian,2.75E-05
asce_int,NCT01064687,como_ct,male:asian,-4.21E-05
asce_int,NCT01064687,male,male:asian,-5.99E-04
asce_int,NCT01064687,asian,male:asian,-1.74E-02
asce_int,NCT01064687,black,male:asian,-3.69E-04
asce_int,NCT01064687,nativ,male:asian,-3.90E-04
asce_int,NCT01064687,other,male:asian,-3.19E-04
asce_int,NCT01064687,(Intercept),male:black,1.66E-04
asce_int,NCT01064687,age10,male:black,3.59E-05
asce_int,NCT01064687,como_ct,male:black,-6.58E-06
asce_int,NCT01064687,male,male:black,-5.94E-04
asce_int,NCT01064687,asian,male:black,-3.56E-04
asce_int,NCT01064687,black,male:black,-2.37E-03
asce_int,NCT01064687,nativ,male:black,-3.46E-04
asce_int,NCT01064687,other,male:black,-2.89E-04
asce_int,NCT01064687,male:asian,male:black,6.01E-04
asce_int,NCT01064687,(Intercept),male:nativ,3.74E-04
asce_int,NCT01064687,age10,male:nativ,-4.97E-06
asce_int,NCT01064687,como_ct,male:nativ,3.50E-06
asce_int,NCT01064687,male,male:nativ,-5.90E-04
asce_int,NCT01064687,asian,male:nativ,-3.50E-04
asce_int,NCT01064687,black,male:nativ,-3.53E-04
asce_int,NCT01064687,nativ,male:nativ,-1.57E-03
asce_int,NCT01064687,other,male:nativ,-3.62E-04
asce_int,NCT01064687,male:asian,male:nativ,5.87E-04
asce_int,NCT01064687,male:black,male:nativ,5.89E-04
asce_int,NCT01064687,(Intercept),male:other,1.31E-03
asce_int,NCT01064687,age10,male:other,-1.68E-04
asce_int,NCT01064687,como_ct,male:other,-8.19E-06
asce_int,NCT01064687,male,male:other,-5.79E-04
asce_int,NCT01064687,asian,male:other,-3.90E-04
asce_int,NCT01064687,black,male:other,-3.75E-04
asce_int,NCT01064687,nativ,male:other,-4.32E-04
asce_int,NCT01064687,other,male:other,-4.03E-02
asce_int,NCT01064687,male:asian,male:other,5.64E-04
asce_int,NCT01064687,male:black,male:other,5.37E-04
asce_int,NCT01064687,male:nativ,male:other,5.97E-04
asce_int,NCT01075282,(Intercept),age10,-5.47E-04
asce_int,NCT01075282,(Intercept),como_ct,-1.81E-05
asce_int,NCT01075282,age10,como_ct,-1.71E-05
asce_int,NCT01075282,(Intercept),male,-2.35E-04
asce_int,NCT01075282,age10,male,-8.12E-06
asce_int,NCT01075282,como_ct,male,2.08E-05
asce_int,NCT01075282,(Intercept),asian,-6.19E-04
asce_int,NCT01075282,age10,asian,5.77E-05
asce_int,NCT01075282,como_ct,asian,2.06E-05
asce_int,NCT01075282,male,asian,2.53E-04
asce_int,NCT01075282,(Intercept),black,-5.51E-04
asce_int,NCT01075282,age10,black,7.25E-05
asce_int,NCT01075282,como_ct,black,-7.43E-05
asce_int,NCT01075282,male,black,2.26E-04
asce_int,NCT01075282,asian,black,2.64E-04
asce_int,NCT01075282,(Intercept),nativ,-6.11E-04
asce_int,NCT01075282,age10,nativ,4.80E-05
asce_int,NCT01075282,como_ct,nativ,5.04E-05
asce_int,NCT01075282,male,nativ,2.61E-04
asce_int,NCT01075282,asian,nativ,3.03E-04
asce_int,NCT01075282,black,nativ,2.33E-04
asce_int,NCT01075282,(Intercept),other,-6.58E-04
asce_int,NCT01075282,age10,other,8.55E-05
asce_int,NCT01075282,como_ct,other,-5.56E-05
asce_int,NCT01075282,male,other,2.31E-04
asce_int,NCT01075282,asian,other,2.81E-04
asce_int,NCT01075282,black,other,3.48E-04
asce_int,NCT01075282,nativ,other,2.56E-04
asce_int,NCT01075282,(Intercept),male:asian,2.99E-04
asce_int,NCT01075282,age10,male:asian,-9.17E-06
asce_int,NCT01075282,como_ct,male:asian,2.34E-06
asce_int,NCT01075282,male,male:asian,-4.56E-04
asce_int,NCT01075282,asian,male:asian,-1.12E-03
asce_int,NCT01075282,black,male:asian,-2.56E-04
asce_int,NCT01075282,nativ,male:asian,-2.53E-04
asce_int,NCT01075282,other,male:asian,-2.57E-04
asce_int,NCT01075282,(Intercept),male:nativ,2.34E-04
asce_int,NCT01075282,age10,male:nativ,6.86E-06
asce_int,NCT01075282,como_ct,male:nativ,-1.54E-05
asce_int,NCT01075282,male,male:nativ,-4.61E-04
asce_int,NCT01075282,asian,male:nativ,-2.51E-04
asce_int,NCT01075282,black,male:nativ,-2.32E-04
asce_int,NCT01075282,nativ,male:nativ,-1.23E-03
asce_int,NCT01075282,other,male:nativ,-2.35E-04
asce_int,NCT01075282,male:asian,male:nativ,4.56E-04
asce_int,NCT01075282,(Intercept),male:other,-1.47E-04
asce_int,NCT01075282,age10,male:other,8.31E-05
asce_int,NCT01075282,como_ct,male:other,-5.47E-05
asce_int,NCT01075282,male,male:other,-4.75E-04
asce_int,NCT01075282,asian,male:other,-2.18E-04
asce_int,NCT01075282,black,male:other,-1.52E-04
asce_int,NCT01075282,nativ,male:other,-2.42E-04
asce_int,NCT01075282,other,male:other,-1.39E-02
asce_int,NCT01075282,male:asian,male:other,4.49E-04
asce_int,NCT01075282,male:nativ,male:other,4.71E-04
asce_int,NCT01126580,(Intercept),age10,-5.56E-04
asce_int,NCT01126580,(Intercept),como_ct,-3.52E-05
asce_int,NCT01126580,age10,como_ct,-1.56E-05
asce_int,NCT01126580,(Intercept),male,-2.07E-04
asce_int,NCT01126580,age10,male,-1.50E-05
asce_int,NCT01126580,como_ct,male,3.02E-05
asce_int,NCT01126580,(Intercept),asian,-6.51E-04
asce_int,NCT01126580,age10,asian,5.55E-05
asce_int,NCT01126580,como_ct,asian,5.63E-05
asce_int,NCT01126580,male,asian,2.60E-04
asce_int,NCT01126580,(Intercept),black,-4.97E-04
asce_int,NCT01126580,age10,black,4.78E-05
asce_int,NCT01126580,como_ct,black,-1.16E-05
asce_int,NCT01126580,male,black,2.35E-04
asce_int,NCT01126580,asian,black,2.66E-04
asce_int,NCT01126580,(Intercept),nativ,-7.19E-04
asce_int,NCT01126580,age10,nativ,6.58E-05
asce_int,NCT01126580,como_ct,nativ,6.25E-05
asce_int,NCT01126580,male,nativ,2.61E-04
asce_int,NCT01126580,asian,nativ,3.43E-04
asce_int,NCT01126580,black,nativ,2.70E-04
asce_int,NCT01126580,(Intercept),other,-6.92E-04
asce_int,NCT01126580,age10,other,8.81E-05
asce_int,NCT01126580,como_ct,other,-3.33E-05
asce_int,NCT01126580,male,other,2.23E-04
asce_int,NCT01126580,asian,other,2.75E-04
asce_int,NCT01126580,black,other,2.86E-04
asce_int,NCT01126580,nativ,other,2.81E-04
asce_int,NCT01126580,(Intercept),male:asian,1.97E-04
asce_int,NCT01126580,age10,male:asian,1.63E-05
asce_int,NCT01126580,como_ct,male:asian,-2.89E-05
asce_int,NCT01126580,male,male:asian,-5.55E-04
asce_int,NCT01126580,asian,male:asian,-3.20E-03
asce_int,NCT01126580,black,male:asian,-2.35E-04
asce_int,NCT01126580,nativ,male:asian,-2.59E-04
asce_int,NCT01126580,other,male:asian,-2.23E-04
asce_int,NCT01126580,(Intercept),male:black,3.04E-04
asce_int,NCT01126580,age10,male:black,-2.02E-05
asce_int,NCT01126580,como_ct,male:black,3.36E-05
asce_int,NCT01126580,male,male:black,-5.28E-04
asce_int,NCT01126580,asian,male:black,-2.28E-04
asce_int,NCT01126580,black,male:black,-2.79E-03
asce_int,NCT01126580,nativ,male:black,-2.27E-04
asce_int,NCT01126580,other,male:black,-2.69E-04
asce_int,NCT01126580,male:asian,male:black,5.29E-04
asce_int,NCT01126580,(Intercept),male:nativ,3.38E-04
asce_int,NCT01126580,age10,male:nativ,-1.35E-05
asce_int,NCT01126580,como_ct,male:nativ,-1.09E-05
asce_int,NCT01126580,male,male:nativ,-5.46E-04
asce_int,NCT01126580,asian,male:nativ,-2.62E-04
asce_int,NCT01126580,black,male:nativ,-2.49E-04
asce_int,NCT01126580,nativ,male:nativ,-1.84E-03
asce_int,NCT01126580,other,male:nativ,-2.52E-04
asce_int,NCT01126580,male:asian,male:nativ,5.45E-04
asce_int,NCT01126580,male:black,male:nativ,5.40E-04
asce_int,NCT01126580,(Intercept),male:other,5.79E-04
asce_int,NCT01126580,age10,male:other,-5.60E-05
asce_int,NCT01126580,como_ct,male:other,-1.00E-05
asce_int,NCT01126580,male,male:other,-5.41E-04
asce_int,NCT01126580,asian,male:other,-2.90E-04
asce_int,NCT01126580,black,male:other,-2.69E-04
asce_int,NCT01126580,nativ,male:other,-2.98E-04
asce_int,NCT01126580,other,male:other,-1.17E-02
asce_int,NCT01126580,male:asian,male:other,5.40E-04
asce_int,NCT01126580,male:black,male:other,5.46E-04
asce_int,NCT01126580,male:nativ,male:other,5.53E-04
asce_int,NCT01769378,(Intercept),age10,-5.59E-04
asce_int,NCT01769378,(Intercept),como_ct,1.14E-04
asce_int,NCT01769378,age10,como_ct,-4.02E-05
asce_int,NCT01769378,(Intercept),male,-1.99E-04
asce_int,NCT01769378,age10,male,3.87E-06
asce_int,NCT01769378,como_ct,male,5.89E-06
asce_int,NCT01769378,(Intercept),asian,-9.82E-05
asce_int,NCT01769378,age10,asian,1.28E-05
asce_int,NCT01769378,como_ct,asian,2.02E-05
asce_int,NCT01769378,male,asian,-2.34E-04
asce_int,NCT01769378,(Intercept),black,-4.63E-04
asce_int,NCT01769378,age10,black,6.48E-05
asce_int,NCT01769378,como_ct,black,-7.35E-05
asce_int,NCT01769378,male,black,1.68E-04
asce_int,NCT01769378,asian,black,-5.74E-06
asce_int,NCT01769378,(Intercept),nativ,-4.11E-04
asce_int,NCT01769378,age10,nativ,4.15E-05
asce_int,NCT01769378,como_ct,nativ,-1.30E-06
asce_int,NCT01769378,male,nativ,1.73E-04
asce_int,NCT01769378,asian,nativ,9.34E-06
asce_int,NCT01769378,black,nativ,1.88E-04
asce_int,NCT01769378,(Intercept),other,-1.77E-04
asce_int,NCT01769378,age10,other,1.24E-05
asce_int,NCT01769378,como_ct,other,-5.63E-05
asce_int,NCT01769378,male,other,1.66E-04
asce_int,NCT01769378,asian,other,-1.31E-05
asce_int,NCT01769378,black,other,2.06E-04
asce_int,NCT01769378,nativ,other,1.66E-04
asce_int,NCT01769378,(Intercept),male:black,4.57E-04
asce_int,NCT01769378,age10,male:black,-5.76E-05
asce_int,NCT01769378,como_ct,male:black,4.27E-05
asce_int,NCT01769378,male,male:black,-4.07E-04
asce_int,NCT01769378,asian,male:black,2.35E-04
asce_int,NCT01769378,black,male:black,-3.83E-03
asce_int,NCT01769378,nativ,male:black,-1.90E-04
asce_int,NCT01769378,other,male:black,-1.89E-04
asce_int,NCT01769378,(Intercept),male:nativ,3.72E-04
asce_int,NCT01769378,age10,male:nativ,-4.48E-05
asce_int,NCT01769378,como_ct,male:nativ,5.16E-05
asce_int,NCT01769378,male,male:nativ,-4.05E-04
asce_int,NCT01769378,asian,male:nativ,2.41E-04
asce_int,NCT01769378,black,male:nativ,-2.17E-04
asce_int,NCT01769378,nativ,male:nativ,-2.71E-03
asce_int,NCT01769378,other,male:nativ,-1.95E-04
asce_int,NCT01769378,male:black,male:nativ,4.39E-04
asce_int,NCT01769378,(Intercept),male:other,-4.80E-05
asce_int,NCT01769378,age10,male:other,1.33E-05
asce_int,NCT01769378,como_ct,male:other,1.20E-04
asce_int,NCT01769378,male,male:other,-3.95E-04
asce_int,NCT01769378,asian,male:other,2.74E-04
asce_int,NCT01769378,black,male:other,-2.30E-04
asce_int,NCT01769378,nativ,male:other,-1.44E-04
asce_int,NCT01769378,other,male:other,-6.57E-03
asce_int,NCT01769378,male:black,male:other,4.28E-04
asce_int,NCT01769378,male:nativ,male:other,4.49E-04
